LOY;LOYm2;Q11;INSSEC;annee_enquete;Q12;etat_2000_dbl_vitr;Q33;deuxieme_salle_bain;nbre_garage;convecteur;abs_regul_thermique;abs_espace_recreatif;abs_eau_chaude;rangement;etat_a_installation_elec;etat_b_installation_gaz;etat_c_evacuation_gaz;etat_d_chauffe_eau;etat_e_plomberie;etat_f_chassis;etat_g_isolation_thermique;etat_h_isolation_sonore;etat_i_chauffage;etat_j_escalier;etat_k_revetements_sol;etat_l_peintures_interieures;etat_m_cuisine;etat_n_sanitaires;etat_o_espaces_communs;REV;Q67a;Q67b;Q67c;Q67d;Q67e;Q14;m2;type_logement;type_logement2
975.2583707351986;14.34203486375292;68;21004B2NJ;2018;Appartement1;2;4;0;1;0;0;0;0;1;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;De 3001 € à 3500 €;0;0;0;1;0;1;68;Appartement1;Appartement1
410.63510346745204;16.42540413869808;25;21005A01-;2018;Studio;2;4;0;0;0;0;1;0;0;3;6;4;4;4;6;3;3;5;4;5;5;4;5;4;De 500 € à 1000 €;0;0;0;1;0;0;25;Studio;Studio_Appartement0
862.3337172816492;24.63810620804712;35;21009A111;2018;Appartement1;2;4;0;0;0;0;1;0;1;5;5;5;5;5;5;5;3;5;5;4;5;4;5;5;De 1501 € à 2000 €;0;0;0;2;0;1;35;Appartement1;Appartement1
1847.857965603534;18.47857965603534;100;21004B2MJ;2018;Appartement2;2;5;0;2;0;0;0;0;1;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;Plus de 3500 €;1;0;0;2;0;2;100;Appartement2;Appartement2
975.2583707351986;16.254306178919975;60;21004B43-;2018;Appartement1;2;5;0;1;0;0;0;0;0;6;NA;6;6;6;6;5;3;4;6;6;6;6;6;6;Plus de 3500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
636.4844103745506;9.092634433922152;70;21015A021;2018;Appartement2;2;3;0;0;0;NA;1;0;0;5;6;5;4;5;5;5;4;6;5;5;5;5;4;5;De 1501 € à 2000 €;0;0;0;1;0;2;70;Appartement2;Appartement2
554.3573896810602;8.528575225862465;65;21015A00-;2018;Appartement2;2;4;0;0;0;0;1;0;1;6;5;5;5;6;6;5;4;6;6;4;5;5;5;4;De 2001 € à 2500 €;4;0;0;2;0;2;65;Appartement2;Appartement2
426.03391984748146;12.172397709928042;35;21015A00-;2018;Studio;2;5;0;0;0;0;0;0;0;6;6;5;5;6;5;4;4;6;6;4;5;5;5;5;Moins de 500 €;0;0;0;1;0;0;35;Studio;Studio_Appartement0
667.2820431346096;11.121367385576827;60;21015A00-;2018;Appartement1;2;3;0;0;0;0;0;0;1;5;5;4;5;6;4;6;3;4;4;4;5;4;5;4;De 1501 € à 2000 €;1;0;0;2;0;1;60;Appartement1;Appartement1
615.952655201178;9.47619469540274;65;21015A00-;2018;Appartement2;2;3;0;0;0;0;1;0;1;5;4;4;5;4;4;5;4;4;5;4;3;3;5;4;De 2001 € à 2500 €;2;2;0;2;0;2;65;Appartement2;Appartement2
615.952655201178;8.21270206934904;75;21015A00-;2018;Appartement2;2;1;0;0;0;0;1;0;1;5;5;4;4;2;3;3;3;4;3;3;2;3;4;3;De 2001 € à 2500 €;2;0;0;2;0;2;75;Appartement2;Appartement2
513.2938793343151;8.554897988905251;60;21015A00-;2018;Appartement1;2;5;0;0;0;0;0;0;1;5;6;5;5;6;5;5;4;6;6;6;6;5;6;6;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
564.6232672677465;8.686511804119178;65;21015A612;2018;Appartement1;2;5;0;0;0;0;0;0;0;5;5;5;6;5;6;6;4;6;5;6;5;6;5;6;De 3001 € à 3500 €;1;0;0;2;0;1;65;Appartement1;Appartement1
513.2938793343151;8.554897988905251;60;21015A612;2018;Appartement2;2;3;0;0;0;0;1;0;1;4;5;5;6;5;4;5;4;5;5;6;5;5;5;5;Plus de 3500 €;2;0;0;2;0;2;60;Appartement2;Appartement2
923.928982801767;11.549112285022087;80;21015A54-;2018;Appartement2;2;5;1;1;0;0;0;0;1;6;5;5;5;6;5;5;5;5;5;5;6;5;5;6;Plus de 3500 €;1;1;0;2;0;2;80;Appartement2;Appartement2
923.928982801767;12.31905310402356;75;21015A50-;2018;Appartement1;2;4;0;0;0;0;0;0;1;5;6;5;6;5;5;5;4;6;4;6;6;5;5;6;Plus de 3500 €;2;0;0;2;0;1;75;Appartement1;Appartement1
564.6232672677465;9.410387787795775;60;21014A01-;2018;Appartement2;1;3;0;0;NA;0;1;1;1;NA;NA;6;5;4;4;3;2;4;4;4;3;3;3;NA;De 1001 € à 1500 €;3;0;1;1;0;2;60;Appartement2;Appartement2
821.2702069349041;11.732431527641486;70;21004A02-;2018;Appartement2;2;4;0;0;0;0;1;0;0;5;4;4;4;5;4;5;4;6;6;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;1;0;2;70;Appartement2;Appartement2
461.9644914008835;11.549112285022087;40;21004A02-;2018;Studio;2;4;0;0;0;0;1;0;0;5;5;5;5;5;5;4;4;6;5;5;5;5;6;5;Refus de répondre;0;0;0;2;0;0;40;Studio;Studio_Appartement0
893.1313500417082;11.164141875521352;80;21004A03-;2018;Appartement2;2;4;0;0;0;0;0;0;1;5;6;5;4;5;5;5;4;NA;5;5;5;6;5;6;De 1501 € à 2000 €;0;0;0;1;0;2;80;Appartement2;Appartement2
872.5995948683355;9.695551054092617;90;21004A03-;2018;Appartement2;2;4;0;0;0;0;0;0;1;6;5;4;5;4;5;5;4;5;4;4;4;5;6;4;De 2001 € à 2500 €;2;0;0;2;0;2;90;Appartement2;Appartement2
615.952655201178;12.31905310402356;50;21004A03-;2018;Appartement1;2;3;0;0;0;0;1;0;1;4;5;4;6;4;5;4;3;5;4;5;5;5;4;5;De 1001 € à 1500 €;0;0;0;1;0;1;50;Appartement1;Appartement1
615.952655201178;8.799323645731114;70;21004A02-;2018;Appartement2;1;2;0;0;0;0;1;0;1;4;5;4;4;3;3;3;2;4;3;3;2;4;3;4;De 1501 € à 2000 €;1;0;0;2;0;2;70;Appartement2;Appartement2
559.4903284744033;9.324838807906723;60;21014A01-;2018;Appartement2;2;3;0;0;NA;0;1;1;1;3;4;4;5;3;4;4;2;4;4;4;3;4;3;NA;Refus de répondre;1;0;0;2;0;2;60;Appartement2;Appartement2
574.8891448544329;8.21270206934904;70;21014A01-;2018;Appartement3;2;4;0;0;NA;0;1;1;0;5;NA;NA;4;NA;3;5;3;5;NA;4;3;4;3;3;De 2001 € à 2500 €;1;0;1;1;0;3;70;Appartement3;Appartement3
667.2820431346096;12.132400784265629;55;21014A01-;2018;Appartement1;1;2;0;0;NA;0;1;0;1;3;3;3;3;4;3;4;2;5;3;4;4;3;4;3;Refus de répondre;2;0;1;1;0;1;55;Appartement1;Appartement1
821.2702069349041;10.265877586686301;80;21014A01-;2018;Appartement2;2;4;0;0;0;0;1;0;1;5;5;5;4;5;5;6;4;5;5;6;5;5;5;5;De 2001 € à 2500 €;1;0;1;1;0;2;80;Appartement2;Appartement2
615.952655201178;15.39881638002945;40;21014A00-;2018;Appartement1;2;3;0;0;NA;0;1;0;0;5;3;4;3;4;3;3;3;3;4;4;4;3;3;4;De 1001 € à 1500 €;0;0;0;1;0;1;40;Appartement1;Appartement1
554.3573896810602;15.838782562316007;35;21014A01-;2018;Appartement1;1;3;0;0;NA;0;1;1;0;4;4;3;3;4;4;4;3;3;4;4;4;4;3;3;De 500 € à 1000 €;0;0;0;1;0;1;35;Appartement1;Appartement1
769.9408190014725;15.39881638002945;50;21014A05-;2018;Appartement1;1;3;0;0;NA;0;1;0;0;4;4;4;4;3;3;4;3;4;5;4;5;4;5;4;De 1501 € à 2000 €;1;0;0;2;0;1;50;Appartement1;Appartement1
615.952655201178;11.199139185475964;55;21014A00-;2018;Appartement2;1;3;0;0;0;0;1;1;0;3;3;NA;3;3;3;2;3;3;4;4;5;3;3;4;De 1001 € à 1500 €;1;0;0;1;0;2;55;Appartement2;Appartement2
718.611431068041;13.065662383055292;55;21014A00-;2018;Appartement2;1;2;0;0;NA;0;1;0;0;5;4;4;3;3;3;4;3;4;4;3;3;4;4;3;Refus de répondre;2;0;0;2;0;2;55;Appartement2;Appartement2
574.8891448544329;10.452529906444234;55;21014A00-;2018;Appartement2;1;4;0;0;NA;0;1;0;0;4;4;4;3;3;4;4;3;3;5;5;5;5;6;5;De 2001 € à 2500 €;2;0;0;2;0;2;55;Appartement2;Appartement2
615.952655201178;9.47619469540274;65;21014A01-;2018;Appartement2;2;3;0;0;NA;0;1;0;1;NA;NA;3;3;4;4;4;2;4;3;3;3;4;4;4;De 1501 € à 2000 €;1;0;0;1;0;2;65;Appartement2;Appartement2
564.6232672677465;9.410387787795775;60;21015A612;2018;Appartement1;2;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 2001 € à 2500 €;2;0;0;2;0;1;60;Appartement1;Appartement1
852.0678396949629;9.467420441055143;90;21015A22-;2018;Appartement2;2;3;0;NA;0;0;1;0;0;4;3;4;4;4;4;3;3;4;4;4;3;4;4;4;De 1501 € à 2000 €;3;2;0;2;0;2;90;Appartement2;Appartement2
595.4209000278055;9.923681667130092;60;21015A22-;2018;Appartement1;2;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1501 € à 2000 €;2;0;0;2;0;1;60;Appartement1;Appartement1
564.6232672677465;11.29246534535493;50;21015A22-;2018;Appartement1;2;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1501 € à 2000 €;0;0;0;1;0;1;50;Appartement1;Appartement1
615.952655201178;10.2658775866863;60;21015A22-;2018;Appartement2;2;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;Refus de répondre;0;0;0;1;0;2;60;Appartement2;Appartement2
692.9467371013253;9.899239101447504;70;21015A22-;2018;Appartement1;2;4;0;0;0;0;1;1;1;6;4;4;6;4;5;6;4;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;1;1;70;Appartement1;Appartement1
692.9467371013253;8.883932526940068;78;21015A22-;2018;Appartement2;2;4;0;0;0;0;1;1;1;6;5;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1501 € à 2000 €;2;0;0;2;0;2;78;Appartement2;Appartement2
615.952655201178;76.99408190014725;8;21015A22-;2018;Appartement1;2;3;0;0;0;0;1;1;0;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;Refus de répondre;0;0;0;2;0;1;8;Appartement1;Appartement1
513.2938793343151;7.33276970477593;70;21015A22-;2018;Appartement1;2;4;0;0;0;0;1;1;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1001 € à 1500 €;1;1;0;2;0;1;70;Appartement1;Appartement1
564.6232672677465;9.410387787795775;60;21015A22-;2018;Appartement2;1;4;0;9;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1001 € à 1500 €;1;1;1;1;0;2;60;Appartement2;Appartement2
513.2938793343151;7.896828912835616;65;21015A831;2018;Appartement1;NA;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1501 € à 2000 €;0;0;0;1;1;1;65;Appartement1;Appartement1
461.9644914008835;11.549112285022087;40;21015A831;2018;Appartement1;NA;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;Refus de répondre;0;0;1;0;0;1;40;Appartement1;Appartement1
615.952655201178;8.799323645731114;70;21015A831;2018;Appartement1;NA;4;0;0;0;0;1;1;1;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1501 € à 2000 €;2;0;0;2;0;1;70;Appartement1;Appartement1
718.611431068041;10.265877586686301;70;21015A831;2018;Appartement2;NA;4;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 1501 € à 2000 €;2;1;0;2;0;2;70;Appartement2;Appartement2
667.2820431346096;13.345640862692191;50;21010A03-;2018;Appartement1;2;2;0;0;NA;0;0;0;0;3;4;4;4;2;2;3;3;4;4;4;4;5;2;4;De 1501 € à 2000 €;0;0;0;2;0;1;50;Appartement1;Appartement1
775.0737577948157;15.501475155896314;50;21010A03-;2018;Appartement2;2;1;0;0;NA;0;1;0;0;5;5;5;5;5;3;3;4;5;5;4;4;4;2;5;Refus de répondre;0;0;0;2;0;2;50;Appartement2;Appartement2
785.339635381502;15.70679270763004;50;21010A03-;2018;Appartement2;1;2;0;0;0;1;0;0;0;4;6;6;5;6;4;4;3;4;3;3;4;3;5;4;Refus de répondre;0;0;1;3;0;2;50;Appartement2;Appartement2
687.8137983079821;15.284751073510714;45;21010A03-;2018;Appartement1;2;5;0;1;0;0;0;0;1;6;6;6;6;6;6;6;5;5;6;5;5;4;6;5;Refus de répondre;0;0;0;1;0;1;45;Appartement1;Appartement1
635.457822615882;18.155937789025202;35;21010A03-;2018;Appartement1;2;3;0;0;0;0;0;0;0;3;6;6;6;6;5;5;3;5;5;5;5;3;3;5;Refus de répondre;1;0;1;1;0;1;35;Appartement1;Appartement1
615.952655201178;12.31905310402356;50;21010A03-;2018;Appartement1;2;5;0;0;0;0;1;0;1;6;6;6;6;6;6;3;5;5;4;5;4;4;5;5;Refus de répondre;0;0;0;1;0;1;50;Appartement1;Appartement1
1642.5404138698082;29.86437116126924;55;21009A72-;2018;Studio;2;4;0;0;0;0;1;0;0;5;5;5;6;5;5;5;4;5;5;5;5;5;5;5;Plus de 3500 €;0;0;0;1;0;0;55;Studio;Studio_Appartement0
1180.5759224689245;11.805759224689245;100;21013A052;2018;Appartement2;2;4;0;0;0;0;1;0;1;5;5;5;5;4;5;6;4;5;4;5;5;5;4;5;De 2001 € à 2500 €;0;0;0;1;0;2;100;Appartement2;Appartement2
461.9644914008835;35.53573010776027;13;21005A14-;2018;NA;NA;5;NA;NA;0;0;NA;0;NA;6;NA;NA;6;6;6;6;5;6;6;6;6;6;6;6;Moins de 500 €;0;0;1;0;0;NA;13;NA;NA
1052.252452635346;10.628812652882281;99;21009A051;2018;Appartement2;2;4;0;0;0;0;1;0;0;5;5;5;5;5;4;5;4;5;5;5;6;5;5;4;Plus de 3500 €;0;0;1;1;0;2;99;Appartement2;Appartement2
541.011748818368;15.457478537667658;35;21004B13-;2018;Studio;1;3;0;0;0;0;1;0;1;3;4;4;4;4;4;3;3;5;4;4;4;4;4;5;De 1001 € à 1500 €;0;0;0;1;0;0;35;Studio;Studio_Appartement0
1026.5877586686302;12.832346983357876;80;21009A01-;2018;Appartement2;2;4;0;0;0;0;0;0;1;5;5;5;6;5;6;5;4;5;5;5;5;6;5;5;De 2001 € à 2500 €;0;0;0;0;2;2;80;Appartement2;Appartement2
595.4209000278055;9.923681667130092;60;21009A02-;2018;Appartement1;2;3;0;0;0;0;0;0;0;5;5;5;5;4;5;4;3;5;4;5;4;4;5;4;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
821.2702069349041;11.732431527641486;70;21009A00-;2018;Appartement2;NA;4;0;0;0;0;1;0;1;6;6;5;6;5;6;5;4;5;5;5;5;5;5;5;Refus de répondre;1;0;0;2;0;2;70;Appartement2;Appartement2
1026.5877586686302;12.832346983357876;80;21009A051;2018;Appartement2;2;5;0;0;0;0;1;0;0;6;6;6;6;6;6;5;4;6;6;5;6;6;6;6;Refus de répondre;0;1;0;2;0;2;80;Appartement2;Appartement2
769.9408190014725;9.624260237518406;80;21009A53-;2018;Appartement2;2;3;0;0;0;0;0;0;0;5;5;5;4;5;4;3;3;4;4;4;4;4;4;4;Refus de répondre;0;0;0;1;0;2;80;Appartement2;Appartement2
923.928982801767;8.399354389106973;110;21004C54-;2018;Appartement1;2;4;0;0;0;0;0;0;1;6;6;6;6;6;6;6;4;NA;6;5;5;6;6;6;Refus de répondre;0;0;0;1;0;1;110;Appartement1;Appartement1
821.2702069349041;11.732431527641486;70;21009A00-;2018;Appartement1;2;4;0;0;0;0;0;0;0;6;5;5;6;6;5;5;4;6;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;1;0;1;70;Appartement1;Appartement1
451.69861381419724;15.575814269455078;29;21009A041;2018;Studio;NA;4;0;0;0;0;1;0;1;5;NA;NA;2;4;5;5;3;5;5;5;5;4;4;5;De 1001 € à 1500 €;0;0;0;1;0;0;29;Studio;Studio_Appartement0
708.3455534813547;8.333477099780644;85;21009A101;2018;Appartement2;2;3;0;0;0;0;0;0;0;4;5;4;4;5;5;4;4;5;4;5;4;5;5;5;Refus de répondre;0;0;2;0;0;2;85;Appartement2;Appartement2
949.5936767684829;10.551040852983142;90;21009A00-;2018;Appartement2;2;4;1;0;0;0;1;0;1;6;6;6;5;6;6;5;3;5;4;6;6;6;5;5;De 1001 € à 1500 €;0;0;2;0;0;2;90;Appartement2;Appartement2
718.611431068041;13.065662383055292;55;21009A02-;2018;Appartement1;2;4;0;0;0;0;0;0;1;4;4;5;4;5;6;5;3;5;5;5;5;5;4;5;Refus de répondre;0;0;0;1;0;1;55;Appartement1;Appartement1
759.6749414147862;12.661249023579769;60;21007A73-;2018;Appartement1;1;3;0;0;0;1;0;0;0;5;3;3;6;6;6;3;5;4;5;6;5;5;5;5;De 1001 € à 1500 €;0;2;0;1;0;1;60;Appartement1;Appartement1
1231.905310402356;13.6878367822484;90;21007A73-;2018;Appartement1;1;3;0;0;0;0;0;0;1;4;4;4;4;4;4;2;4;5;4;5;3;2;4;4;Refus de répondre;0;0;0;0;1;1;90;Appartement1;Appartement1
646.750287961237;8.084378599515462;80;21007A73-;2018;NA;1;2;NA;NA;0;1;NA;0;NA;3;3;3;NA;2;2;2;4;5;NA;5;2;4;4;4;Refus de répondre;0;0;0;1;0;NA;80;NA;NA
775.0737577948157;10.334316770597543;75;21007A73-;2018;Appartement2;1;2;0;0;0;0;0;0;0;4;6;6;6;5;4;3;3;NA;6;6;4;4;5;5;Refus de répondre;0;0;1;1;0;2;75;Appartement2;Appartement2
615.952655201178;13.390275113069087;46;21007A73-;2018;NA;2;4;NA;NA;0;0;NA;0;NA;5;5;5;5;4;5;5;4;5;5;5;4;5;5;5;Refus de répondre;0;0;2;0;0;NA;46;NA;NA
759.6749414147862;16.881665364773028;45;21007A73-;2018;Appartement1;1;4;0;0;0;0;0;0;0;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;Refus de répondre;0;0;0;2;0;1;45;Appartement1;Appartement1
811.0043293482178;10.813391057976236;75;21007A73-;2018;Appartement2;2;3;0;0;0;0;0;0;1;5;5;5;5;3;3;2;1;NA;4;4;4;3;4;4;Refus de répondre;0;0;0;2;0;2;75;Appartement2;Appartement2
872.5995948683355;12.46570849811908;70;21007A73-;2018;Appartement1;2;4;0;0;0;0;1;0;1;6;6;6;6;4;6;6;3;6;5;5;5;6;6;5;Refus de répondre;0;0;0;2;0;1;70;Appartement1;Appartement1
660.0959288239292;11.001598813732153;60;21007A73-;2018;Appartement1;2;5;0;0;0;0;0;0;1;6;6;6;6;6;6;6;3;6;NA;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
769.9408190014725;9.624260237518406;80;21007A73-;2018;Appartement1;2;3;0;0;0;1;1;0;1;5;5;5;6;4;6;4;3;6;5;5;5;6;5;5;De 1001 € à 1500 €;0;0;0;0;1;1;80;Appartement1;Appartement1
1437.222862136082;14.37222862136082;100;21005A20-;2018;Appartement2;2;5;1;0;0;0;0;0;1;6;6;6;6;6;3;6;4;6;6;6;6;6;6;6;Plus de 3500 €;0;0;0;1;0;2;100;Appartement2;Appartement2
769.9408190014725;12.832346983357874;60;21005A02-;2018;Appartement1;1;3;0;0;0;0;1;0;1;6;6;6;6;4;3;3;2;5;5;2;3;5;5;5;De 2501 € à 3000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
1591.2110259363767;7.956055129681883;200;21009A311;2018;Maison4;2;4;1;1;0;0;0;0;1;5;5;5;5;5;3;5;2;5;5;5;5;5;5;5;Plus de 3500 €;1;1;1;1;1;5;200;Maison4;Maison4
975.2583707351986;13.003444943135982;75;21018A512;2018;Appartement2;2;4;0;1;0;0;1;0;1;6;6;6;4;6;6;6;4;5;5;5;4;6;6;6;De 3001 € à 3500 €;1;0;0;2;0;2;75;Appartement2;Appartement2
410.63510346745204;10.265877586686301;40;21018A62-;2018;Studio;2;3;0;0;0;0;0;0;1;6;6;NA;NA;3;4;2;3;4;3;3;4;4;4;3;De 1001 € à 1500 €;0;0;0;1;0;0;40;Studio;Studio_Appartement0
1539.881638002945;19.248520475036813;80;21013A052;2018;Appartement2;2;5;0;1;0;0;0;0;1;6;6;6;6;6;6;6;3;6;6;6;6;6;6;6;Plus de 3500 €;0;0;0;1;1;2;80;Appartement2;Appartement2
667.2820431346096;11.121367385576827;60;21013A252;2018;Appartement1;2;5;0;0;0;0;1;0;0;6;6;6;6;6;6;3;4;6;6;6;6;6;6;6;De 2001 € à 2500 €;0;0;1;0;0;1;60;Appartement1;Appartement1
492.76212416094245;9.855242483218849;50;21018A21-;2018;Appartement1;1;3;0;0;0;0;1;0;0;4;3;NA;4;2;2;2;3;3;4;3;3;4;2;4;De 2001 € à 2500 €;0;0;0;2;0;1;50;Appartement1;Appartement1
821.2702069349041;13.687836782248402;60;21019A52-;2018;Appartement1;NA;4;0;0;0;0;0;0;1;5;5;5;5;5;5;5;3;NA;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;1;1;0;1;60;Appartement1;Appartement1
749.4090638281;9.36761329785125;80;21018A21-;2018;Appartement2;2;5;0;0;0;0;0;0;1;6;6;6;6;6;6;6;4;6;6;6;6;6;6;6;Plus de 3500 €;0;0;0;2;0;2;80;Appartement2;Appartement2
975.2583707351986;13.932262439074265;70;21019A04-;2018;Appartement2;1;4;0;0;0;0;1;0;1;5;5;5;5;5;5;4;3;5;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;2;0;2;70;Appartement2;Appartement2
862.3337172816492;10.779171466020616;80;21013A02-;2018;Appartement2;2;5;0;0;0;0;0;0;0;5;5;NA;5;4;5;5;5;5;4;5;5;6;4;4;De 500 € à 1000 €;0;0;1;0;0;2;80;Appartement2;Appartement2
800.7384517615315;13.345640862692191;60;21013A151;2018;Appartement1;2;5;0;0;0;0;0;0;1;6;6;6;6;4;5;5;3;5;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
569.7562060610896;8.139374372301281;70;21013A01-;2018;Appartement1;2;3;0;0;0;0;0;0;1;3;5;6;5;4;4;3;3;5;5;6;5;4;4;4;De 1501 € à 2000 €;0;0;0;1;0;1;70;Appartement1;Appartement1
923.928982801767;13.198985468596671;70;21013A211;2018;Appartement2;2;5;0;0;0;0;1;0;0;6;6;6;6;6;6;6;5;6;6;6;6;6;6;6;De 2001 € à 2500 €;0;0;0;1;0;2;70;Appartement2;Appartement2
615.952655201178;10.2658775866863;60;21013A11-;2018;Appartement1;2;4;0;0;0;1;1;0;0;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
687.8137983079821;17.195344957699554;40;21013A41-;2018;Appartement1;1;2;0;0;0;1;0;0;1;3;3;2;2;2;3;3;2;3;4;5;3;3;3;5;De 1001 € à 1500 €;0;0;0;2;0;1;40;Appartement1;Appartement1
872.5995948683355;12.46570849811908;70;21007A73-;2018;Appartement2;2;4;0;0;0;0;0;0;1;5;5;5;5;5;5;5;3;3;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;1;0;2;70;Appartement2;Appartement2
2463.810620804712;13.6878367822484;180;21019A001;2018;Maison4;2;5;1;1;0;0;0;0;1;6;6;6;5;6;6;5;4;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;0;1;0;6;180;Maison4;Maison4
698.0796758946684;11.63466126491114;60;21013A101;2018;Appartement1;1;4;0;0;0;NA;0;0;0;5;5;5;5;5;4;3;1;4;4;4;4;5;5;3;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
1373.574421098627;6.540830576660128;210;21007A239;2018;Maison4;1;4;0;0;0;0;0;0;1;5;5;2;2;3;4;3;3;4;6;4;6;4;4;5;De 1001 € à 1500 €;0;0;0;2;0;6;210;Maison4;Maison4
564.6232672677465;18.82077557559155;30;21013A40-;2018;NA;2;3;NA;NA;0;0;NA;0;NA;6;6;6;6;6;6;4;3;NA;2;6;5;5;6;6;De 1501 € à 2000 €;0;0;0;1;0;NA;30;NA;NA
923.928982801767;13.198985468596671;70;21013A13-;2018;Appartement2;1;3;0;0;0;0;0;0;1;4;4;4;3;3;4;4;2;3;4;4;4;4;4;4;De 500 € à 1000 €;0;0;1;1;0;2;70;Appartement2;Appartement2
667.2820431346096;11.121367385576827;60;21013A22-;2018;Appartement2;2;2;0;0;0;0;1;0;0;4;5;6;6;5;3;4;1;5;4;5;5;5;5;5;De 1001 € à 1500 €;2;0;0;2;0;2;60;Appartement2;Appartement2
636.4844103745506;22.73158608480538;28;21014A02-;2018;Appartement1;1;3;0;0;0;0;1;0;0;5;4;4;3;4;3;3;3;4;3;3;5;4;6;4;De 2001 € à 2500 €;0;0;2;0;0;1;28;Appartement1;Appartement1
420.9009810541383;26.306311315883644;16;21005A02-;2018;NA;2;4;NA;NA;0;0;NA;0;NA;4;4;NA;4;4;4;NA;4;NA;4;3;4;5;4;4;De 1001 € à 1500 €;0;0;0;1;0;NA;16;NA;NA
595.4209000278055;24.80920416782523;24;21005A051;2018;Studio;1;3;0;1;0;0;0;0;0;5;NA;NA;NA;3;2;3;4;5;3;5;2;4;4;4;De 1001 € à 1500 €;0;0;0;1;0;0;24;Studio;Studio_Appartement0
538.9585733010308;53.895857330103084;10;21015A54-;2018;NA;2;4;NA;NA;0;0;NA;0;NA;5;NA;NA;5;5;3;3;3;NA;5;5;5;5;5;5;De 500 € à 1000 €;0;0;1;0;0;NA;10;NA;NA
1231.905310402356;12.31905310402356;100;21004B45-;2018;Appartement2;2;4;0;0;0;0;1;0;1;6;5;NA;5;5;5;3;3;4;4;5;4;5;5;4;Plus de 3500 €;0;0;0;2;0;2;100;Appartement2;Appartement2
1016.3218810819437;16.938698018032394;60;21004A14-;2018;Appartement2;2;4;1;0;0;0;0;0;1;5;5;5;5;5;5;5;4;5;5;5;5;6;5;5;De 2501 € à 3000 €;0;0;0;2;0;2;60;Appartement2;Appartement2
821.2702069349041;11.732431527641486;70;21004A03-;2018;Appartement1;2;4;0;0;0;0;1;0;0;5;6;6;6;5;5;5;4;6;5;6;5;6;6;5;Refus de répondre;1;0;0;1;0;1;70;Appartement1;Appartement1
1693.8698018032396;9.410387787795775;180;21004A21-;2018;Maison4;1;3;1;0;0;1;0;0;1;6;5;5;5;5;5;4;3;6;5;5;5;5;5;4;Refus de répondre;0;0;3;1;0;4;180;Maison4;Maison4
657.0161655479233;11.945748464507696;55;21009A53-;2018;Appartement1;1;4;0;0;0;NA;1;0;0;5;4;3;5;4;4;4;3;4;4;4;4;4;3;5;Refus de répondre;1;0;0;2;0;1;55;Appartement1;Appartement1
1231.905310402356;12.31905310402356;100;21009A051;2018;Maison2;2;3;1;0;0;0;1;0;1;6;5;6;6;5;5;5;4;6;5;5;5;5;5;6;Refus de répondre;2;0;0;2;0;2;100;Maison2;Maison1_2
3285.0808277396163;15.643242036855316;210;21013A252;2018;Maison4;2;5;1;0;0;0;0;0;1;6;6;6;6;6;6;6;4;NA;6;6;6;4;6;6;De 1501 € à 2000 €;0;0;1;0;0;5;210;Maison4;Maison4
